day,flag,ID,sail_date,booking_date,Age,state,gender,returning_cust,ticket_type,RRP,discount,purchased_price,capacity
-176,1,Ship1,23/11/2023,31/5/2023,80,ACT,F,Yes,OceanView_Mid,1500,0.21,1185,1000
-175,1,Ship1,23/11/2023,1/6/2023,44,SA,M,Yes,OceanView_Mid,1500,0.04,1440,1000
-175,1,Ship1,23/11/2023,1/6/2023,18,NT,M,Yes,OceanView_Mid,1500,0.06,1410,1000
-175,1,Ship1,23/11/2023,1/6/2023,43,WA,M,No,OceanView_Mid,1500,0.28,1080,1000
-175,1,Ship1,23/11/2023,1/6/2023,33,VIC,F,No,OceanView_Mid,1500,0.29,1065,1000
-175,1,Ship1,23/11/2023,1/6/2023,18,NSW,M,No,OceanView_Mid,1500,0.15,1275,1000
-174,1,Ship1,23/11/2023,2/6/2023,23,SA,F,No,OceanView_Mid,1500,0,1500,1000
-174,1,Ship1,23/11/2023,2/6/2023,21,WA,M,No,OceanView_Mid,1500,0.11,1335,1000
-174,1,Ship1,23/11/2023,2/6/2023,80,VIC,M,No,OceanView_Mid,1500,0.22,1170,1000
-174,1,Ship1,23/11/2023,2/6/2023,70,NSW,F,No,OceanView_Mid,1500,0.15,1275,1000
-174,1,Ship1,23/11/2023,2/6/2023,75,WA,M,No,OceanView_Mid,1500,0.37,945,1000
-174,1,Ship1,23/11/2023,2/6/2023,29,WA,F,No,OceanView_Mid,1500,0.3,1050,1000
-173,1,Ship1,23/11/2023,3/6/2023,50,QLD,M,No,OceanView_Mid,1500,0.22,1170,1000
-173,1,Ship1,23/11/2023,3/6/2023,18,QLD,F,No,OceanView_Mid,1500,0.12,1320,1000
-173,1,Ship1,23/11/2023,3/6/2023,56,VIC,M,No,OceanView_Mid,1500,0.23,1155,1000
-173,1,Ship1,23/11/2023,3/6/2023,46,SA,F,Yes,OceanView_Mid,1500,0.35,975,1000
-173,1,Ship1,23/11/2023,3/6/2023,73,ACT,F,No,OceanView_Mid,1500,0.21,1185,1000
-173,1,Ship1,23/11/2023,3/6/2023,80,TAS,M,No,OceanView_Mid,1500,0.37,945,1000
-172,1,Ship1,23/11/2023,4/6/2023,67,QLD,M,No,OceanView_Mid,1500,0.34,990,1000
-172,1,Ship1,23/11/2023,4/6/2023,63,NT,F,Yes,OceanView_Mid,1500,0.29,1065,1000
-172,1,Ship1,23/11/2023,4/6/2023,62,QLD,F,No,OceanView_Mid,1500,0.13,1305,1000
-172,1,Ship1,23/11/2023,4/6/2023,75,QLD,F,Yes,OceanView_Mid,1500,0.23,1155,1000
-172,1,Ship1,23/11/2023,4/6/2023,18,TAS,M,No,OceanView_Mid,1500,0,1500,1000
-171,1,Ship1,23/11/2023,5/6/2023,73,NSW,M,No,OceanView_Mid,1500,0.18,1230,1000
-171,1,Ship1,23/11/2023,5/6/2023,18,QLD,M,Yes,OceanView_Mid,1500,0.31,1035,1000
-171,1,Ship1,23/11/2023,5/6/2023,18,VIC,F,No,OceanView_Mid,1500,0.26,1110,1000
-171,1,Ship1,23/11/2023,5/6/2023,52,ACT,M,Yes,OceanView_Mid,1500,0.25,1125,1000
-171,1,Ship1,23/11/2023,5/6/2023,32,QLD,M,Yes,OceanView_Mid,1500,0.23,1155,1000
-170,1,Ship1,23/11/2023,6/6/2023,18,QLD,M,No,OceanView_Mid,1500,0.22,1170,1000
-170,1,Ship1,23/11/2023,6/6/2023,22,WA,M,Yes,OceanView_Mid,1500,0.31,1035,1000
-170,1,Ship1,23/11/2023,6/6/2023,80,SA,M,Yes,OceanView_Mid,1500,0.33,1005,1000
-170,1,Ship1,23/11/2023,6/6/2023,80,NSW,F,No,OceanView_Mid,1500,0.2,1200,1000
-170,1,Ship1,23/11/2023,6/6/2023,80,VIC,M,Yes,OceanView_Mid,1500,0.32,1020,1000
-170,1,Ship1,23/11/2023,6/6/2023,18,TAS,M,No,OceanView_Mid,1500,0.12,1320,1000
-169,1,Ship1,23/11/2023,7/6/2023,52,TAS,F,No,OceanView_Mid,1500,0,1500,1000
-169,1,Ship1,23/11/2023,7/6/2023,80,NSW,F,Yes,OceanView_Mid,1500,0.01,1485,1000
-169,1,Ship1,23/11/2023,7/6/2023,74,NSW,M,No,OceanView_Mid,1500,0.15,1275,1000
-169,1,Ship1,23/11/2023,7/6/2023,35,TAS,M,Yes,OceanView_Mid,1500,0.26,1110,1000
-169,1,Ship1,23/11/2023,7/6/2023,80,VIC,M,Yes,OceanView_Mid,1500,0.31,1035,1000
-168,1,Ship1,23/11/2023,8/6/2023,18,SA,F,No,OceanView_Mid,1500,0.07,1395,1000
-168,1,Ship1,23/11/2023,8/6/2023,80,NT,M,Yes,OceanView_Mid,1500,0.27,1095,1000
-168,1,Ship1,23/11/2023,8/6/2023,62,ACT,M,Yes,OceanView_Mid,1500,0.21,1185,1000
-168,1,Ship1,23/11/2023,8/6/2023,80,WA,F,Yes,OceanView_Mid,1500,0,1500,1000
-168,1,Ship1,23/11/2023,8/6/2023,18,TAS,M,No,OceanView_Mid,1500,0.05,1425,1000
-167,1,Ship1,23/11/2023,9/6/2023,29,WA,M,Yes,OceanView_Mid,1500,0.39,915,1000
-167,1,Ship1,23/11/2023,9/6/2023,80,VIC,M,Yes,OceanView_Mid,1500,0.22,1170,1000
-167,1,Ship1,23/11/2023,9/6/2023,80,NT,F,No,OceanView_Mid,1500,0.23,1155,1000
-167,1,Ship1,23/11/2023,9/6/2023,78,WA,M,No,OceanView_Mid,1500,0.38,930,1000
-167,1,Ship1,23/11/2023,9/6/2023,80,WA,M,Yes,OceanView_Mid,1500,0.3,1050,1000
-166,1,Ship1,23/11/2023,10/6/2023,41,SA,M,No,OceanView_Aft,1800,0.25,1350,1000
-166,1,Ship1,23/11/2023,10/6/2023,18,NSW,M,No,OceanView_Aft,1800,0.34,1188,1000
-166,1,Ship1,23/11/2023,10/6/2023,18,NSW,M,No,OceanView_Aft,1800,0.2,1440,1000
-166,1,Ship1,23/11/2023,10/6/2023,80,NSW,F,Yes,OceanView_Aft,1800,0.08,1656,1000
-165,1,Ship1,23/11/2023,11/6/2023,18,TAS,M,Yes,OceanView_Aft,1800,0.1,1620,1000
-165,1,Ship1,23/11/2023,11/6/2023,29,ACT,F,No,OceanView_Aft,1800,0.38,1116,1000
-165,1,Ship1,23/11/2023,11/6/2023,78,TAS,F,No,OceanView_Aft,1800,0.17,1494,1000
-165,1,Ship1,23/11/2023,11/6/2023,40,SA,M,No,OceanView_Aft,1800,0.39,1098,1000
-165,1,Ship1,23/11/2023,11/6/2023,23,NT,M,No,OceanView_Aft,1800,0.32,1224,1000
-164,1,Ship1,23/11/2023,12/6/2023,18,SA,F,Yes,OceanView_Aft,1800,0.33,1206,1000
-164,1,Ship1,23/11/2023,12/6/2023,18,NSW,M,No,OceanView_Aft,1800,0.32,1224,1000
-164,1,Ship1,23/11/2023,12/6/2023,48,NSW,F,No,OceanView_Aft,1800,0.18,1476,1000
-164,1,Ship1,23/11/2023,12/6/2023,61,SA,F,Yes,OceanView_Aft,1800,0.1,1620,1000
-164,1,Ship1,23/11/2023,12/6/2023,39,SA,F,No,OceanView_Aft,1800,0.05,1710,1000
-163,1,Ship1,23/11/2023,13/6/2023,79,WA,M,No,OceanView_Aft,1800,0.13,1566,1000
-163,1,Ship1,23/11/2023,13/6/2023,47,SA,M,No,OceanView_Aft,1800,0.17,1494,1000
-163,1,Ship1,23/11/2023,13/6/2023,77,NT,M,No,OceanView_Aft,1800,0.12,1584,1000
-163,1,Ship1,23/11/2023,13/6/2023,80,NT,F,No,OceanView_Aft,1800,0.09,1638,1000
-162,1,Ship1,23/11/2023,14/6/2023,28,NSW,F,No,OceanView_Aft,1800,0.08,1656,1000
-162,1,Ship1,23/11/2023,14/6/2023,80,WA,M,No,OceanView_Aft,1800,0.32,1224,1000
-162,1,Ship1,23/11/2023,14/6/2023,35,SA,F,Yes,OceanView_Aft,1800,0.21,1422,1000
-162,1,Ship1,23/11/2023,14/6/2023,34,NSW,M,Yes,OceanView_Aft,1800,0,1800,1000
-162,1,Ship1,23/11/2023,14/6/2023,33,QLD,F,No,OceanView_Aft,1800,0.37,1134,1000
-161,1,Ship1,23/11/2023,15/6/2023,29,NT,M,No,OceanView_Aft,1800,0.03,1746,1000
-161,1,Ship1,23/11/2023,15/6/2023,41,SA,F,Yes,OceanView_Aft,1800,0.18,1476,1000
-161,1,Ship1,23/11/2023,15/6/2023,47,NSW,M,No,OceanView_Aft,1800,0.33,1206,1000
-161,1,Ship1,23/11/2023,15/6/2023,54,TAS,F,No,OceanView_Aft,1800,0.2,1440,1000
-160,1,Ship1,23/11/2023,16/6/2023,59,WA,M,No,OceanView_Aft,1800,0.27,1314,1000
-160,1,Ship1,23/11/2023,16/6/2023,80,SA,M,Yes,OceanView_Aft,1800,0.03,1746,1000
-160,1,Ship1,23/11/2023,16/6/2023,20,QLD,F,No,OceanView_Aft,1800,0.12,1584,1000
-160,1,Ship1,23/11/2023,16/6/2023,24,WA,F,Yes,OceanView_Aft,1800,0.28,1296,1000
-159,1,Ship1,23/11/2023,17/6/2023,18,SA,F,Yes,OceanView_Aft,1800,0.17,1494,1000
-159,1,Ship1,23/11/2023,17/6/2023,18,NSW,M,Yes,OceanView_Aft,1800,0.28,1296,1000
-159,1,Ship1,23/11/2023,17/6/2023,18,NSW,M,Yes,OceanView_Aft,1800,0.27,1314,1000
-159,1,Ship1,23/11/2023,17/6/2023,22,ACT,M,Yes,OceanView_Aft,1800,0.05,1710,1000
-158,1,Ship1,23/11/2023,18/6/2023,43,ACT,M,No,OceanView_Aft,1800,0.25,1350,1000
-158,1,Ship1,23/11/2023,18/6/2023,47,NT,M,Yes,OceanView_Aft,1800,0.31,1242,1000
-158,1,Ship1,23/11/2023,18/6/2023,57,QLD,M,No,OceanView_Aft,1800,0.04,1728,1000
-158,1,Ship1,23/11/2023,18/6/2023,80,WA,F,Yes,OceanView_Aft,1800,0.08,1656,1000
-157,1,Ship1,23/11/2023,19/6/2023,62,QLD,M,Yes,OceanView_Aft,1800,0.28,1296,1000
-157,1,Ship1,23/11/2023,19/6/2023,45,SA,F,No,OceanView_Aft,1800,0.39,1098,1000
-157,1,Ship1,23/11/2023,19/6/2023,18,WA,M,Yes,OceanView_Aft,1800,0.02,1764,1000
-157,1,Ship1,23/11/2023,19/6/2023,18,SA,M,No,OceanView_Aft,1800,0.23,1386,1000
-156,1,Ship1,23/11/2023,20/6/2023,62,VIC,M,No,OceanView_Aft,1800,0.17,1494,1000
-156,1,Ship1,23/11/2023,20/6/2023,80,ACT,M,Yes,OceanView_Aft,1800,0.09,1638,1000
-156,1,Ship1,23/11/2023,20/6/2023,80,SA,M,No,OceanView_Aft,1800,0.1,1620,1000
-156,1,Ship1,23/11/2023,20/6/2023,18,VIC,M,No,OceanView_Aft,1800,0.29,1278,1000
-155,1,Ship1,23/11/2023,21/6/2023,31,TAS,M,Yes,OceanView_Aft,1800,0.38,1116,1000
-155,1,Ship1,23/11/2023,21/6/2023,49,QLD,M,Yes,OceanView_Aft,1800,0.2,1440,1000
-155,1,Ship1,23/11/2023,21/6/2023,65,SA,F,Yes,OceanView_Aft,1800,0.25,1350,1000
-155,1,Ship1,23/11/2023,21/6/2023,28,SA,M,Yes,OceanView_Bow,2100,0.11,1869,1000
-154,1,Ship1,23/11/2023,22/6/2023,76,NSW,F,Yes,OceanView_Bow,2100,0.1,1890,1000
-154,1,Ship1,23/11/2023,22/6/2023,62,SA,M,Yes,OceanView_Bow,2100,0,2100,1000
-154,1,Ship1,23/11/2023,22/6/2023,47,QLD,F,Yes,OceanView_Bow,2100,0.23,1617,1000
-154,1,Ship1,23/11/2023,22/6/2023,41,VIC,F,No,OceanView_Bow,2100,0.16,1764,1000
-153,1,Ship1,23/11/2023,23/6/2023,66,TAS,F,No,OceanView_Bow,2100,0.07,1953,1000
-153,1,Ship1,23/11/2023,23/6/2023,77,NSW,M,Yes,OceanView_Bow,2100,0.3,1470,1000
-153,1,Ship1,23/11/2023,23/6/2023,44,NSW,M,No,OceanView_Bow,2100,0.18,1722,1000
-152,1,Ship1,23/11/2023,24/6/2023,45,WA,M,No,OceanView_Bow,2100,0.22,1638,1000
-152,1,Ship1,23/11/2023,24/6/2023,80,NSW,M,No,OceanView_Bow,2100,0.01,2079,1000
-152,1,Ship1,23/11/2023,24/6/2023,58,ACT,F,No,OceanView_Bow,2100,0.22,1638,1000
-152,1,Ship1,23/11/2023,24/6/2023,52,SA,F,Yes,OceanView_Bow,2100,0.24,1596,1000
-151,1,Ship1,23/11/2023,25/6/2023,80,NSW,F,No,OceanView_Bow,2100,0.19,1701,1000
-151,1,Ship1,23/11/2023,25/6/2023,22,WA,F,Yes,OceanView_Bow,2100,0.15,1785,1000
-151,1,Ship1,23/11/2023,25/6/2023,43,NT,M,No,OceanView_Bow,2100,0.13,1827,1000
-150,1,Ship1,23/11/2023,26/6/2023,55,TAS,F,Yes,OceanView_Bow,2100,0.19,1701,1000
-150,1,Ship1,23/11/2023,26/6/2023,80,WA,M,No,OceanView_Bow,2100,0.03,2037,1000
-150,1,Ship1,23/11/2023,26/6/2023,80,SA,M,Yes,OceanView_Bow,2100,0.14,1806,1000
-149,1,Ship1,23/11/2023,27/6/2023,80,NT,F,No,OceanView_Bow,2100,0.29,1491,1000
-149,1,Ship1,23/11/2023,27/6/2023,18,TAS,F,No,OceanView_Bow,2100,0.07,1953,1000
-149,1,Ship1,23/11/2023,27/6/2023,43,NSW,M,Yes,OceanView_Bow,2100,0.2,1680,1000
-149,1,Ship1,23/11/2023,27/6/2023,32,NSW,M,No,OceanView_Bow,2100,0.24,1596,1000
-148,1,Ship1,23/11/2023,28/6/2023,80,QLD,M,No,OceanView_Bow,2100,0.11,1869,1000
-148,1,Ship1,23/11/2023,28/6/2023,18,VIC,M,No,OceanView_Bow,2100,0.15,1785,1000
-148,1,Ship1,23/11/2023,28/6/2023,80,SA,F,Yes,OceanView_Bow,2100,0.16,1764,1000
-147,1,Ship1,23/11/2023,29/6/2023,44,TAS,F,No,OceanView_Bow,2100,0.11,1869,1000
-147,1,Ship1,23/11/2023,29/6/2023,18,QLD,M,Yes,OceanView_Bow,2100,0.33,1407,1000
-147,1,Ship1,23/11/2023,29/6/2023,20,TAS,F,Yes,OceanView_Bow,2100,0.39,1281,1000
-146,1,Ship1,23/11/2023,30/6/2023,18,ACT,M,No,OceanView_Bow,2100,0.19,1701,1000
-146,1,Ship1,23/11/2023,30/6/2023,76,VIC,M,No,OceanView_Bow,2100,0.21,1659,1000
-146,1,Ship1,23/11/2023,30/6/2023,24,QLD,M,No,OceanView_Bow,2100,0,2100,1000
-145,1,Ship1,23/11/2023,1/7/2023,80,WA,F,Yes,OceanView_Bow,2100,0.01,2079,1000
-145,1,Ship1,23/11/2023,1/7/2023,18,SA,M,Yes,OceanView_Bow,2100,0.31,1449,1000
-145,1,Ship1,23/11/2023,1/7/2023,58,NT,F,No,OceanView_Bow,2100,0.16,1764,1000
-144,1,Ship1,23/11/2023,2/7/2023,18,ACT,M,No,OceanView_Bow,2100,0.36,1344,1000
-144,1,Ship1,23/11/2023,2/7/2023,79,NT,M,Yes,OceanView_Bow,2100,0.39,1281,1000
-143,1,Ship1,23/11/2023,3/7/2023,33,NT,M,No,OceanView_Bow,2100,0.11,1869,1000
-143,1,Ship1,23/11/2023,3/7/2023,51,SA,F,Yes,OceanView_Bow,2100,0.26,1554,1000
-143,1,Ship1,23/11/2023,3/7/2023,80,ACT,M,No,OceanView_Bow,2100,0.28,1512,1000
-142,1,Ship1,23/11/2023,4/7/2023,75,WA,M,Yes,OceanView_Bow,2100,0.28,1512,1000
-142,1,Ship1,23/11/2023,4/7/2023,50,NSW,F,Yes,OceanView_Bow,2100,0.12,1848,1000
-142,1,Ship1,23/11/2023,4/7/2023,61,WA,M,No,OceanView_Bow,2100,0.05,1995,1000
-141,1,Ship1,23/11/2023,5/7/2023,80,WA,M,Yes,OceanView_Bow,2100,0.01,2079,1000
-141,1,Ship1,23/11/2023,5/7/2023,18,QLD,M,No,OceanView_Bow,2100,0.18,1722,1000
-140,1,Ship1,23/11/2023,6/7/2023,67,ACT,M,Yes,OceanView_Bow,2100,0.25,1575,1000
-140,1,Ship1,23/11/2023,6/7/2023,24,WA,F,No,OceanView_Bow,2100,0,2100,1000
-140,1,Ship1,23/11/2023,6/7/2023,80,ACT,M,No,OceanView_Bow,2100,0.39,1281,1000
-139,1,Ship1,23/11/2023,7/7/2023,74,NSW,F,No,OceanView_Bow,2100,0.25,1575,1000
-139,1,Ship1,23/11/2023,7/7/2023,77,NSW,M,Yes,OceanView_Bow,2100,0.38,1302,1000
-138,1,Ship1,23/11/2023,8/7/2023,49,NSW,M,No,OceanView_Bow,2100,0.01,2079,1000
-138,1,Ship1,23/11/2023,8/7/2023,18,TAS,M,No,MiniSuites_Mid,2500,0.33,1675,1000
-138,1,Ship1,23/11/2023,8/7/2023,23,NSW,M,No,MiniSuites_Mid,2500,0.39,1525,1000
-137,1,Ship1,23/11/2023,9/7/2023,50,NSW,M,Yes,MiniSuites_Mid,2500,0.3,1750,1000
-137,1,Ship1,23/11/2023,9/7/2023,79,TAS,F,No,MiniSuites_Mid,2500,0.08,2300,1000
-136,1,Ship1,23/11/2023,10/7/2023,18,QLD,M,Yes,MiniSuites_Mid,2500,0.17,2075,1000
-136,1,Ship1,23/11/2023,10/7/2023,80,WA,M,Yes,MiniSuites_Mid,2500,0.38,1550,1000
-135,1,Ship1,23/11/2023,11/7/2023,59,WA,F,No,MiniSuites_Mid,2500,0.37,1575,1000
-135,1,Ship1,23/11/2023,11/7/2023,80,WA,M,No,MiniSuites_Mid,2500,0.01,2475,1000
-135,1,Ship1,23/11/2023,11/7/2023,18,NSW,M,Yes,MiniSuites_Mid,2500,0.19,2025,1000
-134,1,Ship1,23/11/2023,12/7/2023,32,TAS,F,Yes,MiniSuites_Mid,2500,0.39,1525,1000
-134,1,Ship1,23/11/2023,12/7/2023,52,NT,M,Yes,MiniSuites_Mid,2500,0.22,1950,1000
-133,1,Ship1,23/11/2023,13/7/2023,25,ACT,M,No,MiniSuites_Mid,2500,0.19,2025,1000
-133,1,Ship1,23/11/2023,13/7/2023,80,NSW,F,Yes,MiniSuites_Mid,2500,0.01,2475,1000
-132,1,Ship1,23/11/2023,14/7/2023,72,TAS,F,No,MiniSuites_Mid,2500,0.37,1575,1000
-132,1,Ship1,23/11/2023,14/7/2023,80,VIC,M,No,MiniSuites_Mid,2500,0.19,2025,1000
-131,1,Ship1,23/11/2023,15/7/2023,26,QLD,M,No,MiniSuites_Mid,2500,0.25,1875,1000
-131,1,Ship1,23/11/2023,15/7/2023,40,NSW,M,No,MiniSuites_Mid,2500,0.07,2325,1000
-130,1,Ship1,23/11/2023,16/7/2023,18,QLD,F,No,MiniSuites_Mid,2500,0.36,1600,1000
-130,1,Ship1,23/11/2023,16/7/2023,80,SA,M,No,MiniSuites_Mid,2500,0.17,2075,1000
-129,1,Ship1,23/11/2023,17/7/2023,18,NSW,M,No,MiniSuites_Mid,2500,0.24,1900,1000
-129,1,Ship1,23/11/2023,17/7/2023,39,NSW,F,No,MiniSuites_Aft,2600,0.12,2288,1000
-128,1,Ship1,23/11/2023,18/7/2023,80,WA,F,No,MiniSuites_Aft,2600,0.37,1638,1000
-128,1,Ship1,23/11/2023,18/7/2023,80,ACT,M,No,MiniSuites_Aft,2600,0.1,2340,1000
-127,1,Ship1,23/11/2023,19/7/2023,78,NT,M,No,MiniSuites_Aft,2600,0.34,1716,1000
-126,1,Ship1,23/11/2023,20/7/2023,65,SA,M,Yes,MiniSuites_Aft,2600,0.36,1664,1000
-126,1,Ship1,23/11/2023,20/7/2023,19,TAS,F,No,MiniSuites_Aft,2600,0.33,1742,1000
-125,1,Ship1,23/11/2023,21/7/2023,80,NSW,M,No,MiniSuites_Aft,2600,0.16,2184,1000
-125,1,Ship1,23/11/2023,21/7/2023,35,VIC,M,Yes,MiniSuites_Aft,2600,0.19,2106,1000
-124,1,Ship1,23/11/2023,22/7/2023,37,ACT,F,No,MiniSuites_Aft,2600,0.28,1872,1000
-123,1,Ship1,23/11/2023,23/7/2023,27,VIC,F,No,MiniSuites_Aft,2600,0.09,2366,1000
-123,1,Ship1,23/11/2023,23/7/2023,56,WA,M,No,MiniSuites_Aft,2600,0.19,2106,1000
-122,1,Ship1,23/11/2023,24/7/2023,18,NT,M,No,MiniSuites_Aft,2600,0.07,2418,1000
-121,1,Ship1,23/11/2023,25/7/2023,52,VIC,F,Yes,MiniSuites_Aft,2600,0.19,2106,1000
-121,1,Ship1,23/11/2023,25/7/2023,62,SA,F,No,MiniSuites_Aft,2600,0.23,2002,1000
-120,1,Ship1,23/11/2023,26/7/2023,18,TAS,F,No,MiniSuites_Aft,2600,0.25,1950,1000
-119,1,Ship1,23/11/2023,27/7/2023,80,NSW,F,No,MiniSuites_Aft,2600,0.07,2418,1000
-119,1,Ship1,23/11/2023,27/7/2023,80,QLD,M,No,MiniSuites_Aft,2600,0.33,1742,1000
-118,1,Ship1,23/11/2023,28/7/2023,18,VIC,M,No,MiniSuites_Aft,2600,0.18,2132,1000
-117,1,Ship1,23/11/2023,29/7/2023,18,ACT,M,Yes,MiniSuites_Aft,2600,0.34,1716,1000
-116,1,Ship1,23/11/2023,30/7/2023,80,QLD,F,No,MiniSuites_Aft,2600,0.27,1898,1000
-116,1,Ship1,23/11/2023,30/7/2023,80,VIC,M,Yes,MiniSuites_Bow,2700,0.25,2025,1000
-115,1,Ship1,23/11/2023,31/7/2023,80,VIC,M,No,MiniSuites_Bow,2700,0.29,1917,1000
-114,1,Ship1,23/11/2023,1/8/2023,23,WA,F,No,MiniSuites_Bow,2700,0.11,2403,1000
-113,1,Ship1,23/11/2023,2/8/2023,26,VIC,M,Yes,MiniSuites_Bow,2700,0.17,2241,1000
-112,1,Ship1,23/11/2023,3/8/2023,18,QLD,M,Yes,MiniSuites_Bow,2700,0.27,1971,1000
-111,1,Ship1,23/11/2023,4/8/2023,51,QLD,F,No,MiniSuites_Bow,2700,0.38,1674,1000
-110,1,Ship1,23/11/2023,5/8/2023,46,SA,M,No,MiniSuites_Bow,2700,0.29,1917,1000
-109,1,Ship1,23/11/2023,6/8/2023,18,SA,F,No,MiniSuites_Bow,2700,0.35,1755,1000
-108,1,Ship1,23/11/2023,7/8/2023,26,VIC,M,No,MiniSuites_Bow,2700,0.13,2349,1000
-107,1,Ship1,23/11/2023,8/8/2023,80,TAS,F,Yes,MiniSuites_Bow,2700,0.25,2025,1000
-106,1,Ship1,23/11/2023,9/8/2023,49,TAS,F,No,MiniSuites_Bow,2700,0.38,1674,1000
-105,1,Ship1,23/11/2023,10/8/2023,71,TAS,M,No,MiniSuites_Bow,2700,0.13,2349,1000
-104,1,Ship1,23/11/2023,11/8/2023,48,NSW,M,Yes,MiniSuites_Bow,2700,0,2700,1000
-103,1,Ship1,23/11/2023,12/8/2023,38,ACT,M,No,MiniSuites_Bow,2700,0.13,2349,1000
-102,1,Ship1,23/11/2023,13/8/2023,28,NSW,M,No,MiniSuites_Bow,2700,0,2700,1000
-101,1,Ship1,23/11/2023,14/8/2023,44,TAS,M,No,MiniSuites_Bow,2700,0.06,2538,1000
-99,1,Ship1,23/11/2023,16/8/2023,34,TAS,F,Yes,MiniSuites_Bow,2700,0.25,2025,1000
-98,1,Ship1,23/11/2023,17/8/2023,80,TAS,M,Yes,MiniSuites_Bow,2700,0.24,2052,1000
-96,1,Ship1,23/11/2023,19/8/2023,55,NSW,M,No,MiniSuites_Bow,2700,0.09,2457,1000
-95,1,Ship1,23/11/2023,20/8/2023,72,SA,F,Yes,MiniSuites_Bow,2700,0.07,2511,1000
-93,1,Ship1,23/11/2023,22/8/2023,80,WA,M,No,PenthouseSuites_Aft,3500,0.33,2345,1000
-92,1,Ship1,23/11/2023,23/8/2023,58,WA,F,Yes,PenthouseSuites_Aft,3500,0.1,3150,1000
-90,1,Ship1,23/11/2023,25/8/2023,18,TAS,M,Yes,PenthouseSuites_Aft,3500,0.03,3395,1000
-88,1,Ship1,23/11/2023,27/8/2023,35,ACT,M,Yes,PenthouseSuites_Aft,3500,0.19,2835,1000
-86,1,Ship1,23/11/2023,29/8/2023,40,TAS,F,No,PenthouseSuites_Aft,3500,0.14,3010,1000
-84,1,Ship1,23/11/2023,31/8/2023,80,SA,F,No,PenthouseSuites_Aft,3500,0.3,2450,1000
-82,1,Ship1,23/11/2023,2/9/2023,80,NT,M,Yes,PenthouseSuites_Aft,3500,0.15,2975,1000
-80,1,Ship1,23/11/2023,4/9/2023,80,TAS,F,No,PenthouseSuites_Aft,3500,0.32,2380,1000
-77,1,Ship1,23/11/2023,7/9/2023,79,SA,F,No,PenthouseSuites_Aft,3500,0.29,2485,1000
-74,1,Ship1,23/11/2023,10/9/2023,31,VIC,F,Yes,PenthouseSuites_Aft,3500,0.23,2695,1000
-71,1,Ship1,23/11/2023,13/9/2023,80,VIC,M,Yes,PenthouseSuites_Bow,4000,0.14,3440,1000
-68,1,Ship1,23/11/2023,16/9/2023,80,WA,M,No,PenthouseSuites_Bow,4000,0.29,2840,1000
-64,1,Ship1,23/11/2023,20/9/2023,48,WA,M,No,PenthouseSuites_Bow,4000,0.16,3360,1000
-60,1,Ship1,23/11/2023,24/9/2023,54,TAS,M,No,PenthouseSuites_Bow,4000,0.19,3240,1000
-55,1,Ship1,23/11/2023,29/9/2023,38,SA,F,No,PenthouseSuites_Bow,4000,0.02,3920,1000
-48,1,Ship1,23/11/2023,6/10/2023,73,NSW,F,No,PenthouseSuites_Bow,4000,0.25,3000,1000
-41,1,Ship1,23/11/2023,13/10/2023,74,ACT,M,No,PenthouseSuites_Bow,4000,0.07,3720,1000
-30,1,Ship1,23/11/2023,24/10/2023,80,WA,F,No,PenthouseSuites_Bow,4000,0.15,3400,1000
-15,1,Ship1,23/11/2023,8/11/2023,19,ACT,M,No,PenthouseSuites_Bow,4000,0.35,2600,1000
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
